"created_at";"id";"id_str";"full_text";"truncated";"display_text_range";"entities";"metadata";"tweet_source";"in_reply_to_status_id";"in_reply_to_status_id_str";"in_reply_to_user_id";"in_reply_to_user_id_str";"in_reply_to_screen_name";"geo";"coordinates";"place";"contributors";"is_quote_status";"retweet_count";"favorite_count";"favorited";"retweeted";"lang";"possibly_sensitive";"quoted_status_id";"quoted_status_id_str";"quoted_status";"text";"favorited_by";"scopes";"display_text_width";"retweeted_status";"quoted_status_permalink";"quote_count";"timestamp_ms";"reply_count";"filter_level";"query";"withheld_scope";"withheld_copyright";"withheld_in_countries";"possibly_sensitive_appealable";"id_user";"id_str_user";"name_user";"screen_name_user";"location_user";"description_user";"url_user";"protected_user";"followers_count_user";"friends_count_user";"listed_count_user";"created_at_user";"favourites_count_user";"verified_user";"statuses_count_user";"profile_image_url_https_user";"profile_banner_url_user";"default_profile_user";"default_profile_image_user";"withheld_in_countries_user";"derived_user";"withheld_scope_user";"entities_user";"tweet_link";"polarity";"dimension";"company_id"
"2022-07-12 10:57:05";"1546810875381678080";"1546810875381678080";"@YONI23OFFICIAL @Telefonica @redbullESP @Repsol @HawkersCo";"FALSE";"58";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""YONI23OFFICIAL"",""name"":""Jose Palacios"",""id"":1.52475448895916e+18,""id_str"":""1524754488959156226"",""indices"":{""start"":0,""end"":15}},{""screen_name"":""Telefonica"",""name"":""Telefónica"",""id"":61744008,""id_str"":""61744008"",""indices"":{""start"":16,""end"":27}},{""screen_name"":""redbullESP"",""name"":""Red Bull España"",""id"":163335400,""id_str"":""163335400"",""indices"":{""start"":28,""end"":39}},{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":40,""end"":47}},{""screen_name"":""HawkersCo"",""name"":""HAWKERS CO."",""id"":1657920626,""id_str"":""1657920626"",""indices"":{""start"":48,""end"":58}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""und"",""result_type"":""recent""}]";"iPhone";"1546469750427074560";"1546469750427074562";"1524754488959156224";"1524754488959156226";"YONI23OFFICIAL";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"0";"FALSE";"FALSE";"und";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@YONI23OFFICIAL @Telefonica @redbullESP @Repsol @HawkersCo";;;;;;;;;;;;;;;"1383321668655882240";"1383321668655882240";"MyPuma";"Mypuma2";"Logroño, España";"De Pedreña, anteriormente en Logroño, ahora en Santander. Especialista en farmacología. Cuando no juego al golf, trabajo. XXII";;"FALSE";"166";"318";"0";"Sat Apr 17 07:30:07 +0000 2021";"2079";"FALSE";"886";"https://pbs.twimg.com/profile_images/1492141403719311360/x0uBXUeK_normal.jpg";"https://pbs.twimg.com/profile_banners/1383321668655882240/1630743575";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/Mypuma2/status/1546810875381678080";;;"1"
"2022-07-12 10:43:15";"1546807395082436608";"1546807395082436612";"¡¡¡ EL 83% !!! Por curpita de @Repsol (Antº Brufau) + @Iberdrola (Nacho Galán)";"FALSE";"78";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":30,""end"":37}},{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":54,""end"":64}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Web App";;;;;;;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"0";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"¡¡¡ EL 83% !!! Por curpita de @Repsol (Antº Brufau) + @Iberdrola (Nacho Galán)";;;;;;;;;;;;;;;"3084057687";"3084057687";"Neftali Corisco";"NCorisco";" Gobierno una nave espacial.- ";"Mi novio se llama Raúl.-";;"FALSE";"1099";"1092";"1";"Tue Mar 10 14:27:37 +0000 2015";"18366";"FALSE";"23067";"https://pbs.twimg.com/profile_images/1544665817920544769/ea8RwSz__normal.jpg";;"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/NCorisco/status/1546807395082436612";;;"1"
"2022-07-12 10:27:23";"1546803400465154048";"1546803400465154048";"En la gasolinera @Repsol de Los Rosales (A Coruña) no surten diesel normal ahora mismo siendo de las mas economicas del grupo en la ciudad a dia de hoy. Todas las mangueras fuera de servicio. 
@EloyTP @silcerino";"FALSE";"211";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":17,""end"":24}},{""screen_name"":""EloyTP"",""name"":""Eloy TP"",""id"":22948857,""id_str"":""22948857"",""indices"":{""start"":193,""end"":200}},{""screen_name"":""silcerino"",""name"":""Silcerino"",""id"":69606857,""id_str"":""69606857"",""indices"":{""start"":201,""end"":211}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Android";;;;;;;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"8";"1";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"En la gasolinera @Repsol de Los Rosales (A Coruña) no surten diesel normal ahora mismo siendo de las mas economicas del grupo en la ciudad a dia de hoy. Todas las mangueras fuera de servicio. 
@EloyTP @silcerino";;;;;;;;;;;;;;;"1546519241377071104";"1546519241377071104";"Lost Rosales Coruña";"LostRosalesCoru";"A Coruña";"Perfil NO oficial del barrio de Los Rosales (A Coruña).
Informacion en general, averías, falta de mantenimiento...";;"FALSE";"3";"9";"0";"Mon Jul 11 15:38:27 +0000 2022";"8";"FALSE";"9";"https://pbs.twimg.com/profile_images/1546519934829748231/DZi2HEyn_normal.jpg";;"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/LostRosalesCoru/status/1546803400465154048";;;"1"
"2022-07-12 09:46:19";"1546793066886987776";"1546793066886987776";"@Abogados_MC @Repsol Criminales, no tienen otro nombre";"FALSE";"54";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""Abogados_MC"",""name"":""mcjm"",""id"":2403025983,""id_str"":""2403025983"",""indices"":{""start"":0,""end"":12}},{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":13,""end"":20}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Android";"1546777236950376448";"1546777236950376454";"2403025983";"2403025983";"Abogados_MC";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"1";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@Abogados_MC @Repsol Criminales, no tienen otro nombre";;;;;;;;;;;;;;;"1324038382977228800";"1324038382977228802";"Vega_na";"Vega_na89";"Comunidad de Madrid, España";"Lo inesperado nos cambia la vida 🌱💜";;"FALSE";"195";"360";"0";"Wed Nov 04 17:19:00 +0000 2020";"13991";"FALSE";"3863";"https://pbs.twimg.com/profile_images/1388607256028143621/k0V15K2L_normal.jpg";"https://pbs.twimg.com/profile_banners/1324038382977228802/1644091187";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/Vega_na89/status/1546793066886987776";;;"1"
"2022-07-12 09:42:20";"1546792063169175552";"1546792063169175552";"@Abogados_MC @Repsol 😱";"FALSE";"22";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""Abogados_MC"",""name"":""mcjm"",""id"":2403025983,""id_str"":""2403025983"",""indices"":{""start"":0,""end"":12}},{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":13,""end"":20}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""und"",""result_type"":""recent""}]";"Android";"1546777236950376448";"1546777236950376454";"2403025983";"2403025983";"Abogados_MC";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"1";"FALSE";"FALSE";"und";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@Abogados_MC @Repsol 😱";;;;;;;;;;;;;;;"80916960";"80916960";"El Espejo de Venus.";"espejo_venus";"En otro estado de conciencia ";"¿Quieres saber cómo el Patriarcado se impuso a través de la religión, reflejando a la diosa en Dios e invirtiendo sus símbolos? Léelo en https://t.co/GdGzIEh8ML";"https://t.co/CmDbYDvPbf";"FALSE";"3173";"3928";"21";"Thu Oct 08 19:00:49 +0000 2009";"78887";"FALSE";"67637";"https://pbs.twimg.com/profile_images/1520347824206012416/HASz5RlC_normal.jpg";"https://pbs.twimg.com/profile_banners/80916960/1648278970";"FALSE";"FALSE";"[]";;;"{""description"":[{""url"":""https://t.co/GdGzIEh8ML"",""expanded_url"":""http://amzn.to/3JVwbvv"",""display_url"":""amzn.to/3JVwbvv"",""indices"":{""start"":137,""end"":160}}],""url"":[{""url"":""https://t.co/CmDbYDvPbf"",""expanded_url"":""http://www.psicopompos.com"",""display_url"":""psicopompos.com"",""indices"":{""start"":0,""end"":23}}]}";"https://twitter.com/espejo_venus/status/1546792063169175552";;;"1"
"2022-07-12 09:09:23";"1546783769016909824";"1546783769016909824";"@alexia2414 @Repsol Delincuencia autorizada";"FALSE";"43";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""alexia2414"",""name"":""alexia"",""id"":2790338437,""id_str"":""2790338437"",""indices"":{""start"":0,""end"":11}},{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":12,""end"":19}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"iPhone";"1546782370396790784";"1546782370396790785";"2790338437";"2790338437";"alexia2414";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"3";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@alexia2414 @Repsol Delincuencia autorizada";;;;;;;;;;;;;;;"2403025983";"2403025983";"mcjm";"Abogados_MC";"";"Abogado penalista. Entre mi deseo (Ronda) y mi realidad. Derechos fundamentales los sociales. Spoiler: Reformatio in peius.";;"FALSE";"1085";"724";"6";"Tue Mar 11 20:19:43 +0000 2014";"18239";"FALSE";"27754";"https://pbs.twimg.com/profile_images/1507718806411657228/39oe_l37_normal.jpg";"https://pbs.twimg.com/profile_banners/2403025983/1631320944";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/Abogados_MC/status/1546783769016909824";;;"1"
"2022-07-12 09:03:49";"1546782370396790784";"1546782370396790785";"@Abogados_MC @Repsol yo he pagado barbaridades por un botellín pequeño de agua, en chiringuitos de playa, en aeropuertos etc, cuando te estás deshidratando...";"FALSE";"158";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""Abogados_MC"",""name"":""mcjm"",""id"":2403025983,""id_str"":""2403025983"",""indices"":{""start"":0,""end"":12}},{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":13,""end"":20}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Web App";"1546777236950376448";"1546777236950376454";"2403025983";"2403025983";"Abogados_MC";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"1";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@Abogados_MC @Repsol yo he pagado barbaridades por un botellín pequeño de agua, en chiringuitos de playa, en aeropuertos etc, cuando te estás deshidratando...";;;;;;;;;;;;;;;"2790338437";"2790338437";"alexia";"alexia2414";"";"Ma mi stai scherzando?";;"FALSE";"219";"313";"3";"Thu Sep 04 18:19:40 +0000 2014";"7262";"FALSE";"61742";"https://pbs.twimg.com/profile_images/948306874109235200/6QPDQN9s_normal.jpg";"https://pbs.twimg.com/profile_banners/2790338437/1514548959";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/alexia2414/status/1546782370396790785";;;"1"
"2022-07-12 08:53:32";"1546779780766437376";"1546779780766437377";"@BARCIA_NENE @Repsol Ofertón!!!";"FALSE";"31";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""BARCIA_NENE"",""name"":""Pirules"",""id"":9.3813928427989e+17,""id_str"":""938139284279889920"",""indices"":{""start"":0,""end"":12}},{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":13,""end"":20}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"iPhone";"1546779217349820416";"1546779217349820416";"938139284279889920";"938139284279889920";"BARCIA_NENE";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"0";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@BARCIA_NENE @Repsol Ofertón!!!";;;;;;;;;;;;;;;"2403025983";"2403025983";"mcjm";"Abogados_MC";"";"Abogado penalista. Entre mi deseo (Ronda) y mi realidad. Derechos fundamentales los sociales. Spoiler: Reformatio in peius.";;"FALSE";"1085";"724";"6";"Tue Mar 11 20:19:43 +0000 2014";"18239";"FALSE";"27754";"https://pbs.twimg.com/profile_images/1507718806411657228/39oe_l37_normal.jpg";"https://pbs.twimg.com/profile_banners/2403025983/1631320944";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/Abogados_MC/status/1546779780766437377";;;"1"
"2022-07-12 08:51:17";"1546779217349820416";"1546779217349820416";"@Abogados_MC @Repsol La madre que me parió....3 litros de agua 600 pts.....";"FALSE";"75";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""Abogados_MC"",""name"":""mcjm"",""id"":2403025983,""id_str"":""2403025983"",""indices"":{""start"":0,""end"":12}},{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":13,""end"":20}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Android";"1546777236950376448";"1546777236950376454";"2403025983";"2403025983";"Abogados_MC";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"1";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"@Abogados_MC @Repsol La madre que me parió....3 litros de agua 600 pts.....";;;;;;;;;;;;;;;"938139284279889920";"938139284279889920";"Pirules";"BARCIA_NENE";"Torreperogil, España";"Nunca una noche venció a un amanecer";;"FALSE";"89";"643";"1";"Tue Dec 05 20:13:29 +0000 2017";"933";"FALSE";"1089";"https://pbs.twimg.com/profile_images/1423567744138612736/pNk2-qS4_normal.jpg";"https://pbs.twimg.com/profile_banners/938139284279889920/1554749948";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/BARCIA_NENE/status/1546779217349820416";;;"1"
"2022-07-12 08:47:37";"1546778291637460992";"1546778291637460993";".@repsol #Puertollano tendrá nuevo director a partir del 1 de septiembre

Arsenio Salvador coge el testigo de Rosa Juárez

Todo a las 19:30 horas en @imas_tv https://t.co/xI5BNkeOY4";"FALSE";"157";"{""hashtags"":[{""text"":""Puertollano"",""indices"":[[9,21]]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":1,""end"":8}},{""screen_name"":""imas_tv"",""name"":""IMAS TV"",""id"":1001607578,""id_str"":""1001607578"",""indices"":{""start"":149,""end"":157}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""id"":1.54677828547602e+18,""id_str"":""1546778285476020229"",""indices"":[{""start"":158,""end"":181}],""media_url"":""http://pbs.twimg.com/media/FXdCp8wWAAUwYrq.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FXdCp8wWAAUwYrq.jpg"",""url"":""https://t.co/xI5BNkeOY4"",""display_url"":""pic.twitter.com/xI5BNkeOY4"",""expanded_url"":""https://twitter.com/JAvileroS/status/1546778291637460993/photo/1"",""type"":""photo"",""sizes"":[{""w"":2048,""h"":1536,""resize"":""fit"",""type"":""large""},{""w"":680,""h"":510,""resize"":""fit"",""type"":""small""},{""w"":150,""h"":150,""resize"":""crop"",""type"":""thumb""},{""w"":1200,""h"":900,""resize"":""fit"",""type"":""medium""}]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"iPhone";;;;;;;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"1";"FALSE";"FALSE";"es";"FALSE";;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}}}]";".@repsol #Puertollano tendrá nuevo director a partir del 1 de septiembre

Arsenio Salvador coge el testigo de Rosa Juárez

Todo a las 19:30 horas en @imas_tv https://t.co/xI5BNkeOY4";;;;;;;;;;;;;;;"586341114";"586341114";"Julián Avilero";"JAvileroS";"Ciudad Real / Madrid / Sevilla";"Dirijo los informativos de @imas_tv y además, soy Entrenador de fútbol Nivel III. Busco la oportunidad de vivir de mi vocación. 🎥 + ⚽️";;"FALSE";"2406";"834";"22";"Mon May 21 04:59:16 +0000 2012";"6236";"FALSE";"11925";"https://pbs.twimg.com/profile_images/722893534043508736/ldYcqeF8_normal.jpg";"https://pbs.twimg.com/profile_banners/586341114/1413235253";"FALSE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/JAvileroS/status/1546778291637460993";;;"1"
