"created_at";"id";"id_str";"full_text";"truncated";"display_text_range";"entities";"metadata";"tweet_source";"in_reply_to_status_id";"in_reply_to_status_id_str";"in_reply_to_user_id";"in_reply_to_user_id_str";"in_reply_to_screen_name";"geo";"coordinates";"place";"contributors";"is_quote_status";"quoted_status_id";"quoted_status_id_str";"quoted_status";"retweet_count";"favorite_count";"favorited";"retweeted";"possibly_sensitive";"lang";"text";"favorited_by";"scopes";"display_text_width";"retweeted_status";"quoted_status_permalink";"quote_count";"timestamp_ms";"reply_count";"filter_level";"query";"withheld_scope";"withheld_copyright";"withheld_in_countries";"possibly_sensitive_appealable";"id_user";"id_str_user";"name_user";"screen_name_user";"location_user";"description_user";"url_user";"protected_user";"followers_count_user";"friends_count_user";"listed_count_user";"created_at_user";"favourites_count_user";"verified_user";"statuses_count_user";"profile_image_url_https_user";"profile_banner_url_user";"default_profile_user";"default_profile_image_user";"withheld_in_countries_user";"derived_user";"withheld_scope_user";"entities_user";"tweet_link";"polarity";"dimension";"competitor_id"
"2022-06-23 03:52:57";"1539818769211596800";"1539818769211596806";"Vamos chic@s!!! a darlo todo y que siga la racha 💪💪

@COE_es @worldkarate_wkf @amarqueomor @RFEKarate @deportegob @iberdrola https://t.co/kjVY5eSAqC";"FALSE";"124";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""COE_es"",""name"":""Comité Olímpico Español"",""id"":538339179,""id_str"":""538339179"",""indices"":{""start"":53,""end"":60}},{""screen_name"":""worldkarate_wkf"",""name"":""World Karate Federation 🥋"",""id"":517565936,""id_str"":""517565936"",""indices"":{""start"":61,""end"":77}},{""screen_name"":""amarqueomor"",""name"":""Antonio M. Marqueño"",""id"":2462052286,""id_str"":""2462052286"",""indices"":{""start"":78,""end"":90}},{""screen_name"":""RFEKarate"",""name"":""R.F.Española Karate"",""id"":1354219052,""id_str"":""1354219052"",""indices"":{""start"":91,""end"":101}},{""screen_name"":""deportegob"",""name"":""CSD"",""id"":376256489,""id_str"":""376256489"",""indices"":{""start"":102,""end"":113}},{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":114,""end"":124}}],""urls"":[{""url"":""https://t.co/kjVY5eSAqC"",""expanded_url"":""https://twitter.com/ivanlealreglero/status/1539642614420410369"",""display_url"":""twitter.com/ivanlealregler…"",""indices"":{""start"":125,""end"":148}}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"iPhone";;;;;;;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"TRUE";"1539642614420410368";"1539642614420410369";"[{""created_at"":""Wed Jun 22 16:12:59 +0000 2022"",""id"":1.53964261442041e+18,""id_str"":""1539642614420410369"",""full_text"":""Nos vamos a los JUEGOS DEL MEDITERRANEO 🇪🇸💪\n\n@COE_es @RFEKarate #Karate https://t.co/krtGY2kqux"",""truncated"":false,""display_text_range"":[0,71],""entities"":{""hashtags"":[{""text"":""Karate"",""indices"":[64,71]}],""symbols"":[],""user_mentions"":[{""screen_name"":""COE_es"",""name"":""Comité Olímpico Español"",""id"":538339179,""id_str"":""538339179"",""indices"":[45,52]},{""screen_name"":""RFEKarate"",""name"":""R.F.Española Karate"",""id"":1354219052,""id_str"":""1354219052"",""indices"":[53,63]}],""urls"":[],""media"":[{""id"":1.5396425812688e+18,""id_str"":""1539642581268799489"",""indices"":[72,95],""media_url"":""http://pbs.twimg.com/media/FV3oxTGXoAEFAUG.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FV3oxTGXoAEFAUG.jpg"",""url"":""https://t.co/krtGY2kqux"",""display_url"":""pic.twitter.com/krtGY2kqux"",""expanded_url"":""https://twitter.com/IVANLEALREGLERO/status/1539642614420410369/photo/1"",""type"":""photo"",""sizes"":{""small"":{""w"":510,""h"":680,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1536,""h"":2048,""resize"":""fit""},""medium"":{""w"":900,""h"":1200,""resize"":""fit""}}}]},""extended_entities"":{""media"":[{""id"":1.5396425812688e+18,""id_str"":""1539642581268799489"",""indices"":[72,95],""media_url"":""http://pbs.twimg.com/media/FV3oxTGXoAEFAUG.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FV3oxTGXoAEFAUG.jpg"",""url"":""https://t.co/krtGY2kqux"",""display_url"":""pic.twitter.com/krtGY2kqux"",""expanded_url"":""https://twitter.com/IVANLEALREGLERO/status/1539642614420410369/photo/1"",""type"":""photo"",""sizes"":{""small"":{""w"":510,""h"":680,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1536,""h"":2048,""resize"":""fit""},""medium"":{""w"":900,""h"":1200,""resize"":""fit""}}}]},""metadata"":{""iso_language_code"":""es"",""result_type"":""recent""},""source"":""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone<\/a>"",""user"":{""id"":1175817524,""id_str"":""1175817524"",""name"":""Ivan Leal Reglero"",""screen_name"":""IVANLEALREGLERO"",""location"":"""",""description"":""6 Dan 🥋🥇x6 MUNDO 🌍 🥇x9 EUROPA, EMBAJADOR COI 2018, SELECCIONADOR NACIONAL SENIOR KUMITE MASCULINO PRESIDENTE  CLUB IVÁN LEAL"",""url"":""https://t.co/e8XQoROmcX"",""entities"":{""url"":{""urls"":[{""url"":""https://t.co/e8XQoROmcX"",""expanded_url"":""http://www.clubivanleal.com"",""display_url"":""clubivanleal.com"",""indices"":[0,23]}]},""description"":{""urls"":[]}},""protected"":false,""followers_count"":1917,""friends_count"":261,""listed_count"":23,""created_at"":""Wed Feb 13 16:02:57 +0000 2013"",""favourites_count"":6871,""geo_enabled"":false,""verified"":false,""statuses_count"":5075,""contributors_enabled"":false,""is_translator"":false,""is_translation_enabled"":false,""profile_background_color"":""EBDDC1"",""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme1/bg.png"",""profile_background_image_url_https"":""https://abs.twimg.com/images/themes/theme1/bg.png"",""profile_background_tile"":true,""profile_image_url"":""http://pbs.twimg.com/profile_images/3248705080/86872b57469486476a2c235d6f1c9932_normal.jpeg"",""profile_image_url_https"":""https://pbs.twimg.com/profile_images/3248705080/86872b57469486476a2c235d6f1c9932_normal.jpeg"",""profile_banner_url"":""https://pbs.twimg.com/profile_banners/1175817524/1412542532"",""profile_link_color"":""B37700"",""profile_sidebar_border_color"":""FFFFFF"",""profile_sidebar_fill_color"":""DDEEF6"",""profile_text_color"":""333333"",""profile_use_background_image"":true,""has_extended_profile"":true,""default_profile"":false,""default_profile_image"":false,""translator_type"":""none"",""withheld_in_countries"":[]},""is_quote_status"":false,""retweet_count"":1,""favorite_count"":52,""favorited"":false,""retweeted"":false,""possibly_sensitive"":false,""lang"":""es""}]";"0";"0";"FALSE";"FALSE";"FALSE";"es";"Vamos chic@s!!! a darlo todo y que siga la racha 💪💪

@COE_es @worldkarate_wkf @amarqueomor @RFEKarate @deportegob @iberdrola https://t.co/kjVY5eSAqC";;;;;;;;;;"@Iberdrola";;;;;"555172272";"555172272";"José Mª de Dios Vidal";"JoseMaiadeDios";"Madrid - Spain";"Director Técnico de la Real Federación Española de Karate y Disciplinas Asociadas desde febrero 2013";;"FALSE";"1163";"387";"10";"Mon Apr 16 12:33:58 +0000 2012";"13738";"FALSE";"10086";"https://pbs.twimg.com/profile_images/1268958925577170946/zEo04GIo_normal.jpg";"https://pbs.twimg.com/profile_banners/555172272/1551866292";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/JoseMaiadeDios/status/1539818769211596806";;;"1e+05"
"2022-06-23 03:43:54";"1539816488882012160";"1539816488882012166";"@Beatrixedgb Dice #lillytellez y #kenialopez que AMLO debe comparecer el las cámaras que estan para ""defender los intereses del pueblo"" digase @iberdrola y explique por que matan jesusitas si el #PRIAN solo asesinaba cardenales parientes politicos y secretarios de estado!";"FALSE";"272";"{""hashtags"":[{""text"":""lillytellez"",""indices"":[[18,30]]},{""text"":""kenialopez"",""indices"":[[33,44]]},{""text"":""PRIAN"",""indices"":[[195,201]]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""Beatrixedgb"",""name"":""Beatriz"",""id"":1.52003391420676e+18,""id_str"":""1520033914206756864"",""indices"":{""start"":0,""end"":12}},{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":143,""end"":153}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Android";"1539685990075359232";"1539685990075359234";"1520033914206756864";"1520033914206756864";"Beatrixedgb";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"0";"0";"FALSE";"FALSE";;"es";"@Beatrixedgb Dice #lillytellez y #kenialopez que AMLO debe comparecer el las cámaras que estan para ""defender los intereses del pueblo"" digase @iberdrola y explique por que matan jesusitas si el #PRIAN solo asesinaba cardenales parientes politicos y secretarios de estado!";;;;;;;;;;"@Iberdrola";;;;;"249176161";"249176161";"Parambem";"PIRHUAN";"Bonito Tecalitlan!";"no ladren fachos; aquí estan sus croquetas!";;"FALSE";"2613";"3308";"10";"Tue Feb 08 14:49:50 +0000 2011";"1142";"FALSE";"64757";"https://pbs.twimg.com/profile_images/1442518006815354893/a0LyOpUM_normal.jpg";;"FALSE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/PIRHUAN/status/1539816488882012166";"P";"ProductsServices";"1e+05"
"2022-06-23 02:38:46";"1539800098783502336";"1539800098783502336";"@Iberdrola_En @iberdrola This project is really good ❤️.";"FALSE";"56";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""Iberdrola_En"",""name"":""Iberdrola Renewables"",""id"":293455710,""id_str"":""293455710"",""indices"":{""start"":0,""end"":13}},{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":14,""end"":24}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""en"",""result_type"":""recent""}]";"Web App";"1539583982760861696";"1539583982760861698";"293455710";"293455710";"Iberdrola_En";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"0";"0";"FALSE";"FALSE";;"en";"@Iberdrola_En @iberdrola This project is really good ❤️.";;;;;;;;;;"@Iberdrola";;;;;"1511696627689730048";"1511696627689730049";"Keya Akter";"Doina199";"";"Nothing";;"FALSE";"4233";"3492";"1";"Wed Apr 06 13:25:56 +0000 2022";"51826";"FALSE";"36";"https://pbs.twimg.com/profile_images/1511697010008915975/kbRVwsak_normal.jpg";;"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/Doina199/status/1539800098783502336";;;"1e+05"
"2022-06-23 01:59:58";"1539790334946844672";"1539790334946844673";"SI, el Perro DIABLO ROBA INDISCRIMINADAMENTE, @CocaColaMx @iberdrola https://t.co/s95IBD7uHP";"FALSE";"68";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""CocaColaMx"",""name"":""Coca-Cola México"",""id"":145019819,""id_str"":""145019819"",""indices"":{""start"":46,""end"":57}},{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":58,""end"":68}}],""urls"":[{""url"":""https://t.co/s95IBD7uHP"",""expanded_url"":""https://twitter.com/catrina_nortena/status/1539765131298476033"",""display_url"":""twitter.com/catrina_norten…"",""indices"":{""start"":69,""end"":92}}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Android";;;;;;;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"TRUE";"1539765131298476032";"1539765131298476033";"[{""created_at"":""Thu Jun 23 00:19:49 +0000 2022"",""id"":1.53976513129848e+18,""id_str"":""1539765131298476033"",""full_text"":""Osea que FEMSA se roba la luz a través de Iberdrola y ahora acapara el AGUA en Nuevo León para producir la Coca Cola..."",""truncated"":false,""display_text_range"":[0,119],""entities"":{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{""iso_language_code"":""es"",""result_type"":""recent""},""source"":""<a href=\""http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android<\/a>"",""user"":{""id"":1.48567289077107e+18,""id_str"":""1485672890771070981"",""name"":""La Catri Obradorista"",""screen_name"":""catrina_nortena"",""location"":""La Gran Tenochtitlán "",""description"":""Ideas Progresivas, Lucho y Apoyo a la 4T para tener un Mejor México 🇲🇽"",""entities"":{""url"":{""urls"":{}},""description"":{""urls"":[]}},""protected"":false,""followers_count"":40348,""friends_count"":33764,""listed_count"":51,""created_at"":""Mon Jan 24 17:56:58 +0000 2022"",""favourites_count"":63806,""geo_enabled"":false,""verified"":false,""statuses_count"":41943,""contributors_enabled"":false,""is_translator"":false,""is_translation_enabled"":false,""profile_background_color"":""F5F8FA"",""profile_background_tile"":false,""profile_image_url"":""http://pbs.twimg.com/profile_images/1514476258817683458/NX__94AC_normal.jpg"",""profile_image_url_https"":""https://pbs.twimg.com/profile_images/1514476258817683458/NX__94AC_normal.jpg"",""profile_banner_url"":""https://pbs.twimg.com/profile_banners/1485672890771070981/1653197515"",""profile_link_color"":""1DA1F2"",""profile_sidebar_border_color"":""C0DEED"",""profile_sidebar_fill_color"":""DDEEF6"",""profile_text_color"":""333333"",""profile_use_background_image"":true,""has_extended_profile"":true,""default_profile"":true,""default_profile_image"":false,""translator_type"":""none"",""withheld_in_countries"":[]},""is_quote_status"":false,""retweet_count"":932,""favorite_count"":1936,""favorited"":false,""retweeted"":false,""lang"":""es""}]";"3";"3";"FALSE";"FALSE";"FALSE";"es";"SI, el Perro DIABLO ROBA INDISCRIMINADAMENTE, @CocaColaMx @iberdrola https://t.co/s95IBD7uHP";;;;;;;;;;"@Iberdrola";;;;;"1160292359621554176";"1160292359621554176";"Kira KaRiyoskyna";"KiraCarrillo5";"";"Ama de casa. Comerciante. Con Valores Cívicos y Obradorista";;"FALSE";"387";"56";"1";"Sat Aug 10 20:50:30 +0000 2019";"29980";"FALSE";"37575";"https://pbs.twimg.com/profile_images/1515137115570515971/X9AE-xN5_normal.jpg";"https://pbs.twimg.com/profile_banners/1160292359621554176/1613269337";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/KiraCarrillo5/status/1539790334946844673";;;"1e+05"
"2022-06-23 01:40:32";"1539785443872387072";"1539785443872387073";"@Arvia_T @Iberdrola_En @iberdrola @SiemensGamesa 🙏";"FALSE";"50";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""Arvia_T"",""name"":""j.maris 🇨🇦🚜"",""id"":86699942,""id_str"":""86699942"",""indices"":{""start"":0,""end"":8}},{""screen_name"":""Iberdrola_En"",""name"":""Iberdrola Renewables"",""id"":293455710,""id_str"":""293455710"",""indices"":{""start"":9,""end"":22}},{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":23,""end"":33}},{""screen_name"":""SiemensGamesa"",""name"":""Siemens Gamesa"",""id"":374056868,""id_str"":""374056868"",""indices"":{""start"":34,""end"":48}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""und"",""result_type"":""recent""}]";"Web App";"1490611058712719360";"1490611058712719363";"86699942";"86699942";"Arvia_T";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"0";"0";"FALSE";"FALSE";;"und";"@Arvia_T @Iberdrola_En @iberdrola @SiemensGamesa 🙏";;;;;;;;;;"@Iberdrola";;;;;"1530643306639593472";"1530643306639593472";"Elaine";"Elaine_1688";"Toronto, Ontario";"I am a divorced single mother, I just want to make friends happily every day, rejecting Dad Tang, and rejecting investment.";;"FALSE";"82";"230";"1";"Sat May 28 20:13:06 +0000 2022";"423";"FALSE";"127";"https://pbs.twimg.com/profile_images/1532173972757807104/fxpLSnTJ_normal.jpg";"https://pbs.twimg.com/profile_banners/1530643306639593472/1654755274";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/Elaine_1688/status/1539785443872387073";;;"1e+05"
"2022-06-23 01:26:57";"1539782024369782784";"1539782024369782784";"Quizás @iberdrola o algún empresario mexicano que le debe muchossss favores. https://t.co/9GCYz15nHk";"FALSE";"76";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":7,""end"":17}}],""urls"":[{""url"":""https://t.co/9GCYz15nHk"",""expanded_url"":""https://twitter.com/epigmenioibarra/status/1539766726295883778"",""display_url"":""twitter.com/epigmenioibarr…"",""indices"":{""start"":77,""end"":100}}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Android";;;;;;;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"TRUE";"1539766726295883776";"1539766726295883778";"[{""created_at"":""Thu Jun 23 00:26:09 +0000 2022"",""id"":1.53976672629588e+18,""id_str"":""1539766726295883778"",""full_text"":""¿Quién le paga las granjas de Bots a Felipe Calderón?"",""truncated"":false,""display_text_range"":[0,53],""entities"":{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{""iso_language_code"":""es"",""result_type"":""recent""},""source"":""<a href=\""http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone<\/a>"",""user"":{""id"":54649261,""id_str"":""54649261"",""name"":""epigmenio ibarra"",""screen_name"":""epigmenioibarra"",""location"":""Mexico"",""description"":""Periodista y productor. ARGOS"",""url"":""https://t.co/wb5h71G5ka"",""entities"":{""url"":{""urls"":[{""url"":""https://t.co/wb5h71G5ka"",""expanded_url"":""http://www.argoscomunicacion.com"",""display_url"":""argoscomunicacion.com"",""indices"":[0,23]}]},""description"":{""urls"":[]}},""protected"":false,""followers_count"":702856,""friends_count"":26829,""listed_count"":2612,""created_at"":""Tue Jul 07 19:29:31 +0000 2009"",""favourites_count"":108687,""geo_enabled"":true,""verified"":true,""statuses_count"":469617,""contributors_enabled"":false,""is_translator"":false,""is_translation_enabled"":false,""profile_background_color"":""1A1B1F"",""profile_background_image_url"":""http://abs.twimg.com/images/themes/theme9/bg.gif"",""profile_background_image_url_https"":""https://abs.twimg.com/images/themes/theme9/bg.gif"",""profile_background_tile"":false,""profile_image_url"":""http://pbs.twimg.com/profile_images/774064340278272000/yJ1R9OTd_normal.jpg"",""profile_image_url_https"":""https://pbs.twimg.com/profile_images/774064340278272000/yJ1R9OTd_normal.jpg"",""profile_banner_url"":""https://pbs.twimg.com/profile_banners/54649261/1493764592"",""profile_link_color"":""2FC2EF"",""profile_sidebar_border_color"":""181A1E"",""profile_sidebar_fill_color"":""252429"",""profile_text_color"":""666666"",""profile_use_background_image"":true,""has_extended_profile"":true,""default_profile"":false,""default_profile_image"":false,""translator_type"":""none"",""withheld_in_countries"":[]},""is_quote_status"":false,""retweet_count"":842,""favorite_count"":2469,""favorited"":false,""retweeted"":false,""lang"":""es""}]";"0";"0";"FALSE";"FALSE";"FALSE";"es";"Quizás @iberdrola o algún empresario mexicano que le debe muchossss favores. https://t.co/9GCYz15nHk";;;;;;;;;;"@Iberdrola";;;;;"366683096";"366683096";"ZamuG";"Zamueg";"En construcción.";"DEBATE es expresar ideas y argumentarlas NO son maromas 
☝️Leáse bien, por favor.";;"FALSE";"874";"630";"8";"Fri Sep 02 16:36:32 +0000 2011";"5311";"FALSE";"95119";"https://pbs.twimg.com/profile_images/1351965030846226432/CRyk0sCm_normal.jpg";;"FALSE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/Zamueg/status/1539782024369782784";;;"1e+05"
"2022-06-23 01:17:46";"1539779713777803264";"1539779713777803264";"@La_ManoMx @FdzWaldo @nuevoleon @iberdrola @CocaColaMx Pos si... Ya estas pisto... 😇 Y bañado????";"FALSE";"97";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""La_ManoMx"",""name"":""La_ManoQueMeceLaCuna"",""id"":1.45086298025875e+18,""id_str"":""1450862980258746368"",""indices"":{""start"":0,""end"":10}},{""screen_name"":""FdzWaldo"",""name"":""Waldo Fernández"",""id"":77913321,""id_str"":""77913321"",""indices"":{""start"":11,""end"":20}},{""screen_name"":""nuevoleon"",""name"":""El Gobierno de Nuevo León"",""id"":14745100,""id_str"":""14745100"",""indices"":{""start"":21,""end"":31}},{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":32,""end"":42}},{""screen_name"":""CocaColaMx"",""name"":""Coca-Cola México"",""id"":145019819,""id_str"":""145019819"",""indices"":{""start"":43,""end"":54}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Android";"1539691637760151552";"1539691637760151552";"1450862980258746368";"1450862980258746368";"La_ManoMx";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"0";"0";"FALSE";"FALSE";;"es";"@La_ManoMx @FdzWaldo @nuevoleon @iberdrola @CocaColaMx Pos si... Ya estas pisto... 😇 Y bañado????";;;;;;;;;;"@Iberdrola";;;;;"993490802";"993490802";"yosef kapmen";"yosefkapmen";"";"Todo lo que hago es por amor. Palabra de borracho...";;"FALSE";"1689";"3086";"0";"Thu Dec 06 17:26:36 +0000 2012";"41792";"FALSE";"11778";"https://pbs.twimg.com/profile_images/1139623470663262209/QD926CFP_normal.jpg";;"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/yosefkapmen/status/1539779713777803264";;;"1e+05"
"2022-06-23 01:15:55";"1539779248847831040";"1539779248847831040";"@epigmenioibarra @iberdrola y la @fia";"FALSE";"37";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""epigmenioibarra"",""name"":""epigmenio ibarra"",""id"":54649261,""id_str"":""54649261"",""indices"":{""start"":0,""end"":16}},{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":17,""end"":27}},{""screen_name"":""fia"",""name"":""FIA"",""id"":432507102,""id_str"":""432507102"",""indices"":{""start"":33,""end"":37}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""und"",""result_type"":""recent""}]";"iPhone";"1539766726295883776";"1539766726295883778";"54649261";"54649261";"epigmenioibarra";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}}}]";"0";"0";"FALSE";"FALSE";;"und";"@epigmenioibarra @iberdrola y la @fia";;;;;;;;;;"@Iberdrola";;;;;"1950652074";"1950652074";"Julio Flores";"Juliusflores23";"";"Caminando fui lo que fui…Los autos dan felicidad! Nunca calles.   Completa el circulo del amor…";;"FALSE";"83";"1754";"0";"Thu Oct 10 03:19:20 +0000 2013";"15000";"FALSE";"8342";"https://pbs.twimg.com/profile_images/1493803401146155015/zRVKDsiE_normal.jpg";"https://pbs.twimg.com/profile_banners/1950652074/1655101955";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/Juliusflores23/status/1539779248847831040";;;"1e+05"
