"created_at";"id";"id_str";"full_text";"truncated";"display_text_range";"entities";"metadata";"tweet_source";"in_reply_to_status_id";"in_reply_to_status_id_str";"in_reply_to_user_id";"in_reply_to_user_id_str";"in_reply_to_screen_name";"geo";"coordinates";"place";"contributors";"is_quote_status";"retweet_count";"favorite_count";"favorited";"retweeted";"lang";"possibly_sensitive";"quoted_status_id";"quoted_status_id_str";"quoted_status";"text";"favorited_by";"scopes";"display_text_width";"retweeted_status";"quoted_status_permalink";"quote_count";"timestamp_ms";"reply_count";"filter_level";"query";"withheld_scope";"withheld_copyright";"withheld_in_countries";"possibly_sensitive_appealable";"id_user";"id_str_user";"name_user";"screen_name_user";"location_user";"description_user";"url_user";"protected_user";"followers_count_user";"friends_count_user";"listed_count_user";"created_at_user";"favourites_count_user";"verified_user";"statuses_count_user";"profile_image_url_https_user";"profile_banner_url_user";"default_profile_user";"default_profile_image_user";"withheld_in_countries_user";"derived_user";"withheld_scope_user";"entities_user";"tweet_link";"polarity";"dimension";"company_id"
"2022-07-09 10:41:28";"1545719778895069184";"1545719778895069187";"@Repsol Enviado, gracias";"FALSE";"24";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":0,""end"":7}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"iPhone";"1545719081826918400";"1545719081826918400";"253298167";"253298167";"Repsol";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"0";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}},""place"":{""contained_within"":{},""bounding_box"":{""coordinates"":{}},""attributes"":{}}}]";"@Repsol Enviado, gracias";;;;;;;;;;;;;;;"114288955";"114288955";"Oscar M.Perez Garcia";"carni3";"palencia,castilla y leon";"";;"FALSE";"377";"706";"6";"Sun Feb 14 21:38:06 +0000 2010";"1565";"FALSE";"5922";"https://pbs.twimg.com/profile_images/1005735000258605056/rWznHxSC_normal.jpg";"https://pbs.twimg.com/profile_banners/114288955/1528620885";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/carni3/status/1545719778895069187";;;"1"
"2022-07-09 10:20:42";"1545714554465918976";"1545714554465918976";"Tinc tarja @Repsol de la caixa,dilluns vaig a repostar a la benzinera de sempre,poso el pin de sempre i em diu que no es correcte,3 vegades,tarja bloquejada, pago amb tarja normal, vaig a la meva oficina bancària i em diuen que la tarja no està bloquejada @Repsol lladres";"FALSE";"271";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":11,""end"":18}},{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":256,""end"":263}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""ca"",""result_type"":""recent""}]";"Android";;;;;;;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"1";"FALSE";"FALSE";"ca";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}},""place"":{""contained_within"":{},""bounding_box"":{""coordinates"":{}},""attributes"":{}}}]";"Tinc tarja @Repsol de la caixa,dilluns vaig a repostar a la benzinera de sempre,poso el pin de sempre i em diu que no es correcte,3 vegades,tarja bloquejada, pago amb tarja normal, vaig a la meva oficina bancària i em diuen que la tarja no està bloquejada @Repsol lladres";;;;;;;;;;;;;;;"258523592";"258523592";"Iván 🎗🎗🎗";"Ivanet74";"Catalonia";"";;"FALSE";"768";"828";"0";"Sun Feb 27 22:39:35 +0000 2011";"11836";"FALSE";"2040";"https://pbs.twimg.com/profile_images/1419245932688908289/3Az_L9ua_normal.jpg";"https://pbs.twimg.com/profile_banners/258523592/1626983382";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/Ivanet74/status/1545714554465918976";;;"1"
"2022-07-09 09:52:34";"1545707476221366272";"1545707476221366272";"Lo siento mucho para @iberdrola, @Naturgy, @Repsol pero sin ningún acuerdo con el gobierno y uno llamando a tonto al uno y el otro más impuestos.. eso acaba muy mal este invierno https://t.co/MiWSA5tGbN y aquí nadie pide una reducción del consumo https://t.co/HTsvBo3TXM";"FALSE";"270";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""iberdrola"",""name"":""Iberdrola"",""id"":281475728,""id_str"":""281475728"",""indices"":{""start"":21,""end"":31}},{""screen_name"":""Naturgy"",""name"":""Naturgy"",""id"":177095457,""id_str"":""177095457"",""indices"":{""start"":33,""end"":41}},{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":43,""end"":50}}],""urls"":[{""url"":""https://t.co/MiWSA5tGbN"",""expanded_url"":""https://elpais.com/economia/2022-07-09/los-espanoles-fueron-los-europeos-que-mas-pagaron-por-la-luz-entre-enero-y-marzo.html"",""display_url"":""elpais.com/economia/2022-…"",""indices"":{""start"":179,""end"":202}},{""url"":""https://t.co/HTsvBo3TXM"",""expanded_url"":""https://elpais.com/internacional/2022-07-09/duchas-cortas-y-limite-a-las-calefacciones-alemania-se-prepara-para-posibles-cortes-de-energia-este-invierno.html"",""display_url"":""elpais.com/internacional/…"",""indices"":{""start"":247,""end"":270}}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"iPhone";"1544730105833988096";"1544730105833988099";"587517665";"587517665";"compartetrencom";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"0";"FALSE";"FALSE";"es";"FALSE";;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}},""place"":{""contained_within"":{},""bounding_box"":{""coordinates"":{}},""attributes"":{}}}]";"Lo siento mucho para @iberdrola, @Naturgy, @Repsol pero sin ningún acuerdo con el gobierno y uno llamando a tonto al uno y el otro más impuestos.. eso acaba muy mal este invierno https://t.co/MiWSA5tGbN y aquí nadie pide una reducción del consumo https://t.co/HTsvBo3TXM";;;;;;;;;;;;;;;"587517665";"587517665";"compartetren.com";"compartetrencom";"";"La web para compartir Tarifa Mesa y revender billete de tren;)";"http://t.co/ZUG4D4RR3g";"FALSE";"1592";"4";"13";"Tue May 22 15:43:20 +0000 2012";"18";"FALSE";"119221";"https://pbs.twimg.com/profile_images/665602493624287232/NhL9OPSn_normal.jpg";"https://pbs.twimg.com/profile_banners/587517665/1402213139";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""url"":""http://t.co/ZUG4D4RR3g"",""expanded_url"":""http://www.compartetren.com"",""display_url"":""compartetren.com"",""indices"":{""start"":0,""end"":22}}]}";"https://twitter.com/compartetrencom/status/1545707476221366272";;;"1"
"2022-07-09 09:42:56";"1545705050894438400";"1545705050894438401";"Qué bien funciona el sistema @MyWaylet. Voy a pagar con un cupón, da error porque el sistema está caído, se me cobra en el banco y me desaparece el cupón. El dinero del banco me lo devuelven, pero el cupón no. Me da que no vuelvo a repostar en @Repsol.";"FALSE";"252";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""MyWaylet"",""name"":""Waylet"",""id"":9.68098041428398e+17,""id_str"":""968098041428398080"",""indices"":{""start"":29,""end"":38}},{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":244,""end"":251}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Android";;;;;;;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"0";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}},""place"":{""contained_within"":{},""bounding_box"":{""coordinates"":{}},""attributes"":{}}}]";"Qué bien funciona el sistema @MyWaylet. Voy a pagar con un cupón, da error porque el sistema está caído, se me cobra en el banco y me desaparece el cupón. El dinero del banco me lo devuelven, pero el cupón no. Me da que no vuelvo a repostar en @Repsol.";;;;;;;;;;;;;;;"264497186";"264497186";"David 🏴‍☠️";"DCastanye";"Барсело́на, Катало́ния";"Engineer. Software developer. NLP and Deep Learning. 👨🏼‍💻

System.out.println(interestingBio);";;"FALSE";"160";"118";"0";"Sat Mar 12 00:45:40 +0000 2011";"622";"FALSE";"2966";"https://pbs.twimg.com/profile_images/1247818807592325120/AzNXt6Zf_normal.jpg";"https://pbs.twimg.com/profile_banners/264497186/1511043927";"FALSE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/DCastanye/status/1545705050894438401";;;"1"
"2022-07-09 09:40:59";"1545704558457982976";"1545704558457982978";"@CTArqAnd @FranCastroEsp @CNMC_ES @Repsol @Cepsa_ES @bp_Espana Los 200 millones los recuperan en la próxima licitación";"FALSE";"118";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""CTArqAnd"",""name"":""CTAA"",""id"":483744265,""id_str"":""483744265"",""indices"":{""start"":0,""end"":9}},{""screen_name"":""FranCastroEsp"",""name"":""Fran Castro"",""id"":1157011004,""id_str"":""1157011004"",""indices"":{""start"":10,""end"":24}},{""screen_name"":""CNMC_ES"",""name"":""CNMC"",""id"":1910937517,""id_str"":""1910937517"",""indices"":{""start"":25,""end"":33}},{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":34,""end"":41}},{""screen_name"":""Cepsa_ES"",""name"":""Cepsa España"",""id"":1324563871,""id_str"":""1324563871"",""indices"":{""start"":42,""end"":51}},{""screen_name"":""bp_Espana"",""name"":""bp España"",""id"":1.13403306427807e+18,""id_str"":""1134033064278069248"",""indices"":{""start"":52,""end"":62}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"iPhone";"1.545472381292e+18";"1545472381291995138";"483744265";"483744265";"CTArqAnd";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"0";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}},""place"":{""contained_within"":{},""bounding_box"":{""coordinates"":{}},""attributes"":{}}}]";"@CTArqAnd @FranCastroEsp @CNMC_ES @Repsol @Cepsa_ES @bp_Espana Los 200 millones los recuperan en la próxima licitación";;;;;;;;;;;;;;;"171615986";"171615986";"José M. Sánchez";"jmsesa";"37.400122,-5.97706";"Arquitecto Técnico, Ingeniero de Edificación";;"FALSE";"483";"625";"12";"Tue Jul 27 19:28:30 +0000 2010";"4484";"FALSE";"8851";"https://pbs.twimg.com/profile_images/474870140463378432/9dDc3DIi_normal.jpeg";"https://pbs.twimg.com/profile_banners/171615986/1409181742";"FALSE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/jmsesa/status/1545704558457982978";;;"1"
"2022-07-09 09:38:06";"1545703834080755712";"1545703834080755712";"@Repsol @MyWaylet En portugla se puede pagar con waylet?";"FALSE";"56";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":0,""end"":7}},{""screen_name"":""MyWaylet"",""name"":""Waylet"",""id"":9.68098041428398e+17,""id_str"":""968098041428398080"",""indices"":{""start"":8,""end"":17}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Android";"1542060043385901056";"1542060043385901056";"253298167";"253298167";"Repsol";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"0";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}},""place"":{""contained_within"":{},""bounding_box"":{""coordinates"":{}},""attributes"":{}}}]";"@Repsol @MyWaylet En portugla se puede pagar con waylet?";;;;;;;;;;;;;;;"810117159850569728";"810117159850569728";"Otõsan";"Bigpapuchi";"Las Gabias, España";"Padre , gamer , matador de pollos y viejuno.";;"FALSE";"22";"195";"0";"Sat Dec 17 13:39:16 +0000 2016";"1935";"FALSE";"2468";"https://pbs.twimg.com/profile_images/1206850156164976640/NhIhzZ4Y_normal.jpg";"https://pbs.twimg.com/profile_banners/810117159850569728/1485706088";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/Bigpapuchi/status/1545703834080755712";;;"1"
"2022-07-09 09:14:05";"1545697791699308544";"1545697791699308547";"@SrCuevas1974 @Repsol ¿Art. 128? ¡No seas social comunista!";"FALSE";"59";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""SrCuevas1974"",""name"":""Sr. Cuevas 💜"",""id"":1.21378884557085e+18,""id_str"":""1213788845570850817"",""indices"":{""start"":0,""end"":13}},{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":14,""end"":21}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Android";"1545697241209470976";"1545697241209470977";"1213788845570850816";"1213788845570850817";"SrCuevas1974";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"0";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}},""place"":{""contained_within"":{},""bounding_box"":{""coordinates"":{}},""attributes"":{}}}]";"@SrCuevas1974 @Repsol ¿Art. 128? ¡No seas social comunista!";;;;;;;;;;;;;;;"436044223";"436044223";"J. L. Maximiliano 🔻🟥🟨🟪";"JLMaximiliano";"Guadalajara";"... y en eso llegó Fidel.";;"FALSE";"485";"194";"7";"Tue Dec 13 18:34:24 +0000 2011";"293";"FALSE";"7033";"https://pbs.twimg.com/profile_images/1286767746202697728/B_ingm8y_normal.jpg";"https://pbs.twimg.com/profile_banners/436044223/1620560861";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/JLMaximiliano/status/1545697791699308547";;;"1"
"2022-07-09 09:12:58";"1545697508248227840";"1545697508248227841";"@SrCuevas1974 @Repsol Si Óscar, si ya se todo eso. Pero en el ""siempre y cuando..."" es donde está el quiz de la cuestión y es que eso no se cumple nunca o casi nunca.
Por otra parte, la inflación actual no es consecuencia de los salarios, que ya sabemos todos lo que han subido en estos años.";"FALSE";"292";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""SrCuevas1974"",""name"":""Sr. Cuevas 💜"",""id"":1.21378884557085e+18,""id_str"":""1213788845570850817"",""indices"":{""start"":0,""end"":13}},{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":14,""end"":21}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"Android";"1545696817408626688";"1545696817408626688";"1213788845570850816";"1213788845570850817";"SrCuevas1974";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"0";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}},""place"":{""contained_within"":{},""bounding_box"":{""coordinates"":{}},""attributes"":{}}}]";"@SrCuevas1974 @Repsol Si Óscar, si ya se todo eso. Pero en el ""siempre y cuando..."" es donde está el quiz de la cuestión y es que eso no se cumple nunca o casi nunca.
Por otra parte, la inflación actual no es consecuencia de los salarios, que ya sabemos todos lo que han subido en estos años.";;;;;;;;;;;;;;;"436044223";"436044223";"J. L. Maximiliano 🔻🟥🟨🟪";"JLMaximiliano";"Guadalajara";"... y en eso llegó Fidel.";;"FALSE";"485";"194";"7";"Tue Dec 13 18:34:24 +0000 2011";"293";"FALSE";"7033";"https://pbs.twimg.com/profile_images/1286767746202697728/B_ingm8y_normal.jpg";"https://pbs.twimg.com/profile_banners/436044223/1620560861";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/JLMaximiliano/status/1545697508248227841";;;"1"
"2022-07-09 09:11:54";"1545697241209470976";"1545697241209470977";"@JLMaximiliano @Repsol Como siempre, hay quien aprovecha la circunstancia sobrevenida para forrarse a costa nuestra. Las eléctricas, las petroleras… 
Habría que repasarse el artículo 128 de la Constitución. Y usar sus herramientas.";"FALSE";"231";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""JLMaximiliano"",""name"":""J. L. Maximiliano 🔻🟥🟨🟪"",""id"":436044223,""id_str"":""436044223"",""indices"":{""start"":0,""end"":14}},{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":15,""end"":22}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"iPhone";"1545696817408626688";"1545696817408626688";"1213788845570850816";"1213788845570850817";"SrCuevas1974";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"0";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}},""place"":{""contained_within"":{},""bounding_box"":{""coordinates"":{}},""attributes"":{}}}]";"@JLMaximiliano @Repsol Como siempre, hay quien aprovecha la circunstancia sobrevenida para forrarse a costa nuestra. Las eléctricas, las petroleras… 
Habría que repasarse el artículo 128 de la Constitución. Y usar sus herramientas.";;;;;;;;;;;;;;;"1213788845570850816";"1213788845570850817";"Sr. Cuevas 💜";"SrCuevas1974";"Castilla. Beteta y Guadalajara";"De cada cual según sus capacidades, a cada cual según sus necesidades.";;"FALSE";"580";"764";"5";"Sun Jan 05 11:46:38 +0000 2020";"17904";"FALSE";"35468";"https://pbs.twimg.com/profile_images/1475255659054653444/MOdPD8HO_normal.jpg";"https://pbs.twimg.com/profile_banners/1213788845570850817/1651430730";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/SrCuevas1974/status/1545697241209470977";;;"1"
"2022-07-09 09:10:13";"1545696817408626688";"1545696817408626688";"@JLMaximiliano @Repsol … Y que es necesario contenerlos para que baje. Lo cual entiendo, siempre que se contengan también los beneficios patronales. Y ahí es donde está fallando esto.";"FALSE";"183";"{""hashtags"":[{""indices"":[null]}],""symbols"":[{""indices"":[null]}],""user_mentions"":[{""screen_name"":""JLMaximiliano"",""name"":""J. L. Maximiliano 🔻🟥🟨🟪"",""id"":436044223,""id_str"":""436044223"",""indices"":{""start"":0,""end"":14}},{""screen_name"":""Repsol"",""name"":""Repsol"",""id"":253298167,""id_str"":""253298167"",""indices"":{""start"":15,""end"":22}}],""urls"":[{""indices"":[null],""unwound"":[null]}],""media"":[{""indices"":[null],""sizes"":[null]}]}";"[{""iso_language_code"":""es"",""result_type"":""recent""}]";"iPhone";"1545696744901644288";"1545696744901644289";"1213788845570850816";"1213788845570850817";"SrCuevas1974";;"[{}]";"[{""geo"":{},""coordinates"":{},""place"":{""contained_within"":{},""attributes"":{},""bounding_box"":[{}]}}]";;"FALSE";"0";"0";"FALSE";"FALSE";"es";;;;"[{""display_text_range"":{},""entities"":{""hashtags"":{},""symbols"":{},""user_mentions"":{},""urls"":{},""media"":{}},""extended_entities"":{""media"":{}},""metadata"":{},""user"":{""entities"":{""url"":{""urls"":{}},""description"":{""urls"":{}}},""withheld_in_countries"":{}},""place"":{""contained_within"":{},""bounding_box"":{""coordinates"":{}},""attributes"":{}}}]";"@JLMaximiliano @Repsol … Y que es necesario contenerlos para que baje. Lo cual entiendo, siempre que se contengan también los beneficios patronales. Y ahí es donde está fallando esto.";;;;;;;;;;;;;;;"1213788845570850816";"1213788845570850817";"Sr. Cuevas 💜";"SrCuevas1974";"Castilla. Beteta y Guadalajara";"De cada cual según sus capacidades, a cada cual según sus necesidades.";;"FALSE";"580";"764";"5";"Sun Jan 05 11:46:38 +0000 2020";"17904";"FALSE";"35468";"https://pbs.twimg.com/profile_images/1475255659054653444/MOdPD8HO_normal.jpg";"https://pbs.twimg.com/profile_banners/1213788845570850817/1651430730";"TRUE";"FALSE";"[]";;;"{""description"":[{""indices"":[null],""unwound"":[null]}],""url"":[{""indices"":[null],""unwound"":[null]}]}";"https://twitter.com/SrCuevas1974/status/1545696817408626688";;;"1"
